customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3827-CUST,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.91,519.79,No
3828-CUST,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),64.17,4245.11,No
3829-CUST,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),53.75,2561.15,No
3830-CUST,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),30.16,1292.25,No
3831-CUST,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,42.77,1551.97,Yes
3832-CUST,Female,1,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.37,3690.9,No
3833-CUST,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,797.99,No
3834-CUST,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.59,1383.25,Yes
3835-CUST,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.03,60.2,Yes
3836-CUST,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.17,309.35,Yes
3837-CUST,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),70.62,1079.21,Yes
3838-CUST,Male,0,No,Yes,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),31.67,1359.54,No
3839-CUST,Female,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1122.73,No
3840-CUST,Female,0,Yes,No,72,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.68,2505.78,No
3841-CUST,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,68.13,4767.43,No
3842-CUST,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.64,5177.75,Yes
3843-CUST,Female,0,Yes,No,60,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.89,4064.19,No
3844-CUST,Female,0,No,Yes,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,54.12,1580.86,No
3845-CUST,Female,1,Yes,Yes,41,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.02,3312.4,Yes
3846-CUST,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.76,1414.12,Yes
3847-CUST,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,1279.44,No
3848-CUST,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),77.34,4330.13,No
3849-CUST,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,44.47,1407.6,No
3850-CUST,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),77.14,3791.66,Yes
3851-CUST,Male,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),65.6,633.59,Yes
3852-CUST,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.67,596.31,No
3853-CUST,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.81,3299.69,No
3854-CUST,Female,0,No,No,46,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.21,1764.23,Yes
3855-CUST,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,219.88,No
3856-CUST,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.84,97.26,No
3857-CUST,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,41.79,2152.81,No
3858-CUST,Female,0,No,Yes,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,29.54,451.14,Yes
3859-CUST,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1077.63,No
3860-CUST,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.54,655.15,No
3861-CUST,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,54.47,1853.87,No
3862-CUST,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.09,45.09,Yes
3863-CUST,Female,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),68.32,4075.86,No
3864-CUST,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,77.96,4305.99,No
3865-CUST,Female,1,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.34,2773.1,No
3866-CUST,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,58.35,982.11,No
3867-CUST,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),67.59,4696.94,No
3868-CUST,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.06,973.26,Yes
3869-CUST,Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,46.41,1886.33,No
3870-CUST,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,33.73,176.84,Yes
3871-CUST,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.56,113.9,No
3872-CUST,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,78.27,3282.47,No
3873-CUST,Female,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.86,2385.74,Yes
3874-CUST,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.27,929.09,No
3875-CUST,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.18,4246.45,Yes
3876-CUST,Male,0,No,No,5,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),65.69,335.87,Yes
3877-CUST,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),49.22,937.08,Yes
3878-CUST,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.72,1695.45,Yes
3879-CUST,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.52,1589.93,No
3880-CUST,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,586.25,Yes
3881-CUST,Female,0,No,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,51.93,2383.07,No
3882-CUST,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),43.24,1411.64,No
3883-CUST,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,25.95,672.74,Yes
3884-CUST,Female,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.65,3442.06,Yes
3885-CUST,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.29,1363.46,Yes
3886-CUST,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.16,1573.0,Yes
3887-CUST,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.97,1544.4,No
3888-CUST,Male,0,Yes,No,55,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.4,4436.55,No
3889-CUST,Female,0,No,No,22,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),56.47,1245.58,Yes
3890-CUST,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,71.24,3005.32,Yes
3891-CUST,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),54.16,2914.85,No
3892-CUST,Female,0,No,Yes,67,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,44.97,3034.01,No
3893-CUST,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.94,4224.39,No
3894-CUST,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,2705.54,Yes
3895-CUST,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,1161.55,No
3896-CUST,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,135.86,Yes
3897-CUST,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.37,609.81,Yes
3898-CUST,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.0,769.3,Yes
3899-CUST,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.09,2670.91,Yes
3900-CUST,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,72.15,663.47,Yes
3901-CUST,Male,0,No,No,57,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.41,2864.69,No
3902-CUST,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,73.28,2526.05,No
3903-CUST,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.43,848.2,No
3904-CUST,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,74.0,4114.24,No
3905-CUST,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.52,3017.05,Yes
3906-CUST,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),69.57,1545.11,No
3907-CUST,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.15,233.85,Yes
3908-CUST,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.29,743.14,Yes
3909-CUST,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.04,3333.16,No
3910-CUST,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.07,1881.63,Yes
3911-CUST,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.59,215.51,No
3912-CUST,Male,0,No,Yes,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.95,5004.03,Yes
3913-CUST,Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),74.09,5253.77,No
3914-CUST,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.21,2266.53,Yes
3915-CUST,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.14,620.76,Yes
3916-CUST,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,162.23,No
3917-CUST,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.3,3157.26,Yes
3918-CUST,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.85,5019.65,No
3919-CUST,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,72.09,3834.2,No
3920-CUST,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,68.75,2885.28,No
3921-CUST,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1016.42,No
3922-CUST,Female,1,No,No,58,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,31.04,1815.54,No
3923-CUST,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.39,4370.11,Yes
3924-CUST,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1061.83,No
3925-CUST,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,31.04,1150.88,Yes
3926-CUST,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.05,438.34,No
3927-CUST,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.72,2986.16,Yes
3928-CUST,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.79,97.53,No
3929-CUST,Female,1,No,No,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,38.17,1587.46,No
3930-CUST,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.91,2507.83,No
3931-CUST,Male,0,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,56.09,1409.14,No
3932-CUST,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.41,724.88,Yes
3933-CUST,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.89,2026.83,Yes
3934-CUST,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),53.94,63.78,No
3935-CUST,Female,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,348.12,No
3936-CUST,Female,1,Yes,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),38.71,956.79,No
3937-CUST,Male,0,Yes,No,72,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.85,3582.35,No
3938-CUST,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),63.21,279.64,Yes
3939-CUST,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.81,619.83,Yes
3940-CUST,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.45,3637.96,No
3941-CUST,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,158.08,No
3942-CUST,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.41,4047.33,Yes
3943-CUST,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,166.97,No
3944-CUST,Male,1,No,No,35,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.64,1903.93,No
3945-CUST,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,983.18,No
3946-CUST,Male,0,No,No,61,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,45.06,2744.67,No
3947-CUST,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.87,2570.83,Yes
3948-CUST,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),45.69,1839.78,No
3949-CUST,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.76,2412.85,No
3950-CUST,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,375.68,Yes
3951-CUST,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.02,4258.36,Yes
3952-CUST,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.88,2691.67,No
3953-CUST,Male,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.57,2476.17,No
3954-CUST,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,686.68,No
3955-CUST,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,80.45,3222.69,No
3956-CUST,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.93,340.68,No
3957-CUST,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.8,956.0,No
3958-CUST,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,321.74,No
3959-CUST,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.76,4472.74,No
3960-CUST,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.62,4119.28,Yes
3961-CUST,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.24,1134.55,No
3962-CUST,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.58,817.61,No
3963-CUST,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,106.64,No
3964-CUST,Female,1,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1180.56,No
3965-CUST,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,76.23,847.61,Yes
3966-CUST,Male,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,71.39,2996.91,No
3967-CUST,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,63.35,2479.99,No
3968-CUST,Female,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,5.77,No
3969-CUST,Female,1,No,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.68,1750.65,No
3970-CUST,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),73.82,147.82,Yes
3971-CUST,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,85.24,558.69,Yes
3972-CUST,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1092.72,No
3973-CUST,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.47,243.36,Yes
3974-CUST,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,459.53,No
3975-CUST,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.96,4247.71,Yes
3976-CUST,Male,1,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,38.77,652.07,No
3977-CUST,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.32,4312.43,Yes
